case_name,mass_eV,A_unit,phi_amp_max,A_tau_eff,L,Claa_limit,patchy_power_if_phi_amp_max,patchy_budget_fraction,template_scale_limit,genuine_shape_toy
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,76,1.0736816997914535e-07,9354408365601156.0,8.712459537512942e+22,1.1477815141572066e-23,1.5581717451523543e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,77,1.046151399796801e-07,9565833264937846.0,9.1438325913399e+22,1.0936333206133907e-23,1.517962556923596e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,78,1.0196665542323249e-07,9781058557370000.0,9.592408926988738e+22,1.0424910026369375e-23,1.4792899408284023e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,79,9.941748903765168e-08,1.000012622225042e+16,1.0058719365224706e+23,9.9416234183571e-24,1.442076590290018e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,80,9.696273622190719e-08,1.0223078015737486e+16,1.0543306030825215e+23,9.484691016995273e-24,1.40625e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,81,9.459779143600701e-08,1.0449955448908922e+16,1.1046722434294938e+23,9.052458826117191e-24,1.371742112482853e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,82,9.231832658212733e-08,1.0680799765510298e+16,1.1569533548692034e+23,8.643390814256747e-24,1.3384889946460442e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,83,9.012027118731478e-08,1.0915651919343834e+16,1.2112315881357787e+23,8.256059450522688e-24,1.30643054144288e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,84,8.799979421820149e-08,1.1154552551303024e+16,1.2675657540339868e+23,7.889137086715481e-24,1.2755102040816325e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,85,8.595328737591773e-08,1.139754196605942e+16,1.3260158295298391e+23,7.541388102090505e-24,1.2456747404844291e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,86,8.397734973509203e-08,1.1644660108407812e+16,1.3866429632682013e+23,7.211661736219998e-24,1.216873985938345e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,87,8.206877360474903e-08,1.1895946539276938e+16,1.4495094804960704e+23,6.89888554338925e-24,1.1890606420927469e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,88,8.022453150127153e-08,1.2151440411412728e+16,1.5146788873700226e+23,6.602059409016566e-24,1.162190082644628e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,89,7.844176413457661e-08,1.2411180444741998e+16,1.5822158746263117e+23,6.32025007482737e-24,1.1362201742204266e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,90,7.671776931843207e-08,1.2675204901424324e+16,1.6521863205919625e+23,6.052586125042541e-24,1.1111111111111113e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,91,7.50499917245531e-08,1.2943551560600876e+16,1.724657293515238e+23,5.7982533907462624e-24,1.0868252626494384e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,92,7.343601340789605e-08,1.3216257692848694e+16,1.799697053193746e+23,5.556490733956574e-24,1.0633270321361061e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,93,7.187354503751529e-08,1.349336003434999e+16,1.8773750518785406e+23,5.3265861767971145e-24,1.040582726326743e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,94,7.036041777356759e-08,1.3774894760785708e+16,1.9577619344324793e+23,5.107873344620333e-24,1.0185604345857852e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,95,6.889457573661827e-08,1.406089746096375e+16,2.040929537721243e+23,4.899728195009265e-24,9.97229916897507e-10
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,96,6.747406902039933e-08,1.4351403110191986e+16,2.1269508892154034e+23,4.701566007332136e-24,9.765625e-10
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,97,6.60970472036565e-08,1.4646446043407046e+16,2.215900204782038e+23,4.51283860997866e-24,9.565309809756618e-10
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,98,6.476175332075434e-08,1.494605992807e+16,2.3078528856444972e+23,4.333031824603228e-24,9.371095376926282e-10
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,99,6.346651825433925e-08,1.5250277736840698e+16,2.4028855144890552e+23,4.1616631086672395e-24,9.182736455463727e-10
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,100,6.220975551662957e-08,1.5559131720042486e+16,2.501075850697292e+23,3.998279379336709e-24,9.000000000000002e-10
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,2,0.00010471975511965977,1355875966415414.2,1.2947661736470831e+19,7.723402266396958e-20,2.249985937543945e-06
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,3,5.235987755982988e-05,1396819288594979.2,2.667728332631948e+19,3.748507626387175e-20,9.999859375988763e-07
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,4,3.141592653589793e-05,1438855081627697.5,4.580017972678813e+19,2.1833975455234048e-20,5.624859376757798e-07
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,5,2.0943951023931954e-05,1482007689029466.0,7.0760654822770794e+19,1.413214734239853e-20,3.5998593777465463e-07
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,6,1.4959965017094253e-05,1526301845603822.5,1.020257630188151e+20,9.801445932980523e-21,2.499859378955004e-07
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,7,1.121997376282069e-05,1571762679135821.2,1.4008612786102288e+20,7.138465565927294e-21,1.8365940742607143e-07
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,8,8.726646259971648e-06,1618415711937247.5,1.8545677958332937e+20,5.3920919054387035e-21,1.4061093820310153e-07
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,9,6.9813170079773176e-06,1666286862237724.8,2.3867801166079617e+20,4.189744975004977e-21,1.1109704950096615e-07
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,10,5.7119866428905325e-06,1715402445416362.5,3.0031625643793324e+20,3.3298230733862098e-21,8.998593859857559e-08
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,11,4.759988869075444e-06,1765789175068360.2,3.709649798847824e+20,2.6956722446161597e-21,7.436610411851812e-08
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,12,4.027682889217684e-06,1817474163901130.8,4.5124559551761226e+20,2.216088112401243e-21,6.24859390819126e-08
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,13,3.452299619329443e-06,1870484924454309.8,5.418083975045084e+20,1.845670913566228e-21,5.324037722634852e-08
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,14,2.9919930034188506e-06,1924849369638071.8,6.433335129589576e+20,1.5544037110713933e-21,4.590430700003929e-08
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,15,2.6179938779914943e-06,1980595813084084.0,7.565318734066646e+20,1.3218213734961331e-21,3.998593997163417e-08
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,16,2.309994598227789e-06,2037752969303459.5,8.821462053923454e+20,1.1335989361936185e-21,3.5142190312125036e-08
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,17,2.0533285317580345e-06,2096349953645941.5,1.020952040174045e+21,9.794779388750983e-22,3.1127809186681695e-08
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,18,1.8371886863098205e-06,2156416282054663.0,1.1737587424327348e+21,8.519638353682444e-22,2.7763718836747488e-08
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,19,1.6534698176788385e-06,2217981870610651.0,1.3414105579043962e+21,7.454839192277113e-22,2.4916689387756524e-08
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,20,1.4959965017094253e-06,2281077034861399.5,1.5247876798207007e+21,6.558290135959058e-22,2.2485941893615866e-08
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,21,1.3599968197358411e-06,2345732488927621.0,1.7248073340224752e+21,5.797749002306651e-22,2.0394105609164186e-08
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,22,1.2417362267153333e-06,2411979344382513.5,1.9424248825877713e+21,5.1482042315467175e-22,1.8580984138356692e-08
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,23,1.1382582078223888e-06,2479849108897626.0,2.1786349457930516e+21,4.5900301100512595e-22,1.6999175824344344e-08
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,24,1.0471975511965976e-06,2549373684649652.5,2.434472542202346e+21,4.107665963220722e-22,1.561094382622699e-08
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,25,9.66643893412244e-07,2620585366482258.0,2.7110142466545937e+21,3.688656381035273e-22,1.4385944364220453e-08
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,26,8.950406420483741e-07,2693516839817270.5,3.00937936589442e+21,3.322944296532017e-22,1.3299554391599286e-08
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,27,8.311091676163474e-07,2768201178309394.5,3.330731131565665e+21,3.0023438113118836e-22,1.233162451833882e-08
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,28,7.737912939876337e-07,2844671841238744.0,3.676277910260652e+21,2.720142558344015e-22,1.1465537946499932e-08
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,29,7.222052077217915e-07,2922962670635530.0,4.0472744302911706e+21,2.4707986009440373e-22,1.068749251429091e-08
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,30,6.756113233526437e-07,3003107888131108.5,4.445023024819256e+21,2.2497071318110036e-22,9.985947383062083e-09
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,31,6.333856156431035e-07,3085142091529893.5,4.870874890957883e+21,2.0530192673524913e-22,9.351192589519568e-09
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,32,5.949986086344305e-07,3169100251096395.0,5.326231364422405e+21,1.8775001151465068e-22,8.775011244002398e-09
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,33,5.59998690479464e-07,3255017705551959.5,5.812545209284424e+21,1.7204167262263907e-22,8.250412267245676e-09
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,34,5.279987653092089e-07,3342930157775586.5,6.331321922349355e+21,1.5794489875329722e-22,7.77141732057987e-09
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,35,4.986655005698085e-07,3432873670203517.0,6.884121051648624e+21,1.4526182681818444e-22,7.332889725179619e-09
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,36,4.717106086471161e-07,3524884659922104.0,7.472557528505892e+21,1.3382299114931617e-22,6.930396173119718e-09
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,37,4.4688373450779417e-07,3618999893448763.5,8.098303012605271e+21,1.2348266031086608e-22,6.5600942388417454e-09
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,38,4.239666199176509e-07,3715256481195695.0,8.763087249456873e+21,1.14115034066559e-22,6.218640332942712e-09
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,39,4.0276828892176834e-07,3813691871611349.5,9.46869943962272e+21,1.0561112498886595e-22,5.903113960288933e-09
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,40,3.8312105531582843e-07,3914343844994447.5,1.0216989619032114e+22,9.787618831844648e-23,5.610955063485713e-09
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,41,3.648771955388842e-07,4017250506975789.5,1.1009870049682727e+22,9.082759337643746e-23,5.339911930443233e-09
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,42,3.4790616318823846e-07,4122450281662811.0,1.1849316619988459e+22,8.439305253377338e-23,5.087997678416337e-09
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,43,3.3209224667968216e-07,4229981904442360.0,1.2737370254001645e+22,7.850914121663648e-23,4.853453737925668e-09
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,44,3.1733259127169627e-07,4339884414436877.0,1.3676138328701073e+22,7.312005596648405e-23,4.634719078679194e-09
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,45,3.0353552208597034e-07,4452197146609694.5,1.466779609850309e+22,6.81765681281903e-23,4.430404168313482e-09
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,46,2.9061911689082266e-07,4566959723514899.0,1.5714588126116204e+22,6.363513901698076e-23,4.239268850015691e-09
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,47,2.7850998702037175e-07,4684212046687715.0,1.681882971882472e+22,5.94571689420659e-23,4.060203479244287e-09
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,48,2.6714223244811166e-07,4803994287671198.0,1.7982908369249709e+22,5.560835763974493e-23,3.892212782152318e-09
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,49,2.564565431501872e-07,4926346878675438.0,1.9209285199599877e+22,5.205815779240082e-23,3.7344019959888e-09
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,50,2.463994238109642e-07,5051310502865356.0,2.050049640838724e+22,4.877930661185728e-23,3.585964930092424e-09
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,51,2.3692252289515786e-07,5178926084273725.0,2.1859154718546895e+22,4.574742312206278e-23,3.4461736492247082e-09
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,52,2.2798205033307642e-07,5309234777335746.0,2.3287950825861417e+22,4.294066092279333e-23,3.3143695321019067e-09
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,53,2.1953827069111064e-07,5442277956042117.0,2.478965484655465e+22,4.033940795827512e-23,3.1899554995467706e-09
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,54,2.1155506084779752e-07,5578097202707505.0,2.6367117762881812e+22,3.7926026234378386e-23,3.0723892406197265e-09
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,55,2.0399952296037619e-07,5716734296351481.0,2.8023272865505034e+22,3.568462558957344e-23,2.961177292914343e-09
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,56,1.968416449617665e-07,5858231200689445.0,2.9761137191407426e+22,3.360086657873806e-23,2.855869856104103e-09
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,57,1.900540020320504e-07,6002630051730852.0,3.1583812956059607e+22,3.1661788315148377e-23,2.756056236747811e-09
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,58,1.8361149348859105e-07,6149973144982794.0,3.3494488978517735e+22,2.985565776630798e-23,2.661360838047984e-09
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,59,1.774911103723047e-07,6300302922256684.0,3.5496442098092643e+22,2.817183753900039e-23,2.571439621307912e-09
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,60,1.7167172970436028e-07,6453661958076473.0,3.7593038581194866e+22,2.660066963834706e-23,2.4859769767277015e-09
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,61,1.6613393197196156e-07,6610092945686722.0,3.978773551692202e+22,2.5133373061020085e-23,2.4046829503032644e-09
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,62,1.6085983889348658e-07,6769638682659367.0,4.208408219991994e+22,2.376195339723727e-23,2.3272907812564173e-09
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,63,1.5583296892806513e-07,6932342056098043.0,4.4485721499011664e+22,2.2479122880410447e-23,2.253554710881865e-09
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,64,1.5103810834566313e-07,7098246027439291.0,4.69963912100539e+22,2.1278229545975668e-23,2.183248029153403e-09
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,65,1.4646119597155213e-07,7267393616850056.0,4.961992539144387e+22,2.015319434906755e-23,2.1161613300554838e-09
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,66,1.420892199724013e-07,7439827887221355.0,5.23602556806662e+22,1.9098455250080946e-23,2.0521009505348362e-09
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,67,1.379101252673307e-07,7615591927758002.0,5.522141259023312e+22,1.8108917412534058e-23,1.9908875713135972e-09
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,68,1.3391273033204575e-07,7794728837164969.0,5.820752678134041e+22,1.7179908772907528e-23,1.9323549606636226e-09
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,69,1.3008665232255872e-07,7977281706430736.0,6.132283031352458e+22,1.6307140340511204e-23,1.8763488446887197e-09
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,70,1.264222395810782e-07,8163293601208819.0,6.45716578685783e+22,1.5486670669588266e-23,1.8227258897616054e-09
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,71,1.2291051070382602e-07,8352807543798512.0,6.795844794694602e+22,1.4714874018027642e-23,1.7713527845687504e-09
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,72,1.195430994516664e-07,8545866494726586.0,7.1487744034793455e+22,1.398841176906205e-23,1.7221054107735609e-09
nphi_2_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,73,1.1631220487189163e-07,8742513333931589.0,7.516419573991183e+22,1.330420674572594e-23,1.6748680926537792e-09
