case_name,mass_eV,A_unit,A_unit_abs,Rtau_max_unit,sqrt_Rtau_max_unit,spectrum_ratio_at_peak,sqrt_spectrum_ratio_at_peak,phi_needed,phi_amp_max,ratio_phi_needed_over_phi_amp_max,log10_ratio,L_peak,nphi,Lcut
nphi_3_no_cut,2.0309176209047304e-33,-8056189.936164844,8056189.936164844,95783712562633.45,9786915.375266789,1.4758161979333069,1.2148317570484017,1.0217723988164558e-07,560624.4730209175,1.822561175951968e-13,-12.739317885269267,379,3.0,nan
nphi_3_no_cut,3.4551072945922324e-33,-23297989.099123534,23297989.099123534,801067565907799.6,28303137.03298275,1.4758161979333069,1.2148317570484017,3.533177254643755e-08,329843.41139739245,1.0711680550705359e-13,-12.970142387558278,379,3.0,nan
nphi_3_no_cut,5.878016072274876e-33,-67273536.76029076,67273536.76029076,6679143794102353.0,81726028.86536427,1.4758161979333069,1.2148317570484017,1.223600380299162e-08,194396.59546763648,6.294350872532998e-14,-13.201049051419993,379,3.0,nan
nphi_3_no_cut,1e-32,-193396254.40762478,193396254.40762478,5.51986415737538e+16,234943911.5485945,1.4758161979333069,1.2148317570484017,4.256335026554478e-09,115134.92058832839,3.696823695890886e-14,-13.432171260740793,379,3.0,nan
nphi_3_no_cut,1.7012542798525856e-32,-548858730.8604189,548858730.8604189,4.445835882877768e+17,666771016.3825185,1.4758161979333069,1.2148317570484017,1.4997652498834954e-09,69178.36019616321,2.167968777563877e-14,-13.66394697666749,379,3.0,nan
nphi_3_no_cut,2.89426612471674e-32,-1499842672.2617881,1499842672.2617881,3.3198899214060564e+18,1822056508.8399582,1.4758161979333069,1.2148317570484017,5.488303985899242e-10,43467.17798717008,1.2626317695432607e-14,-13.898723287427682,379,3.0,nan
nphi_3_no_cut,4.9238826317067517e-32,-3654765863.9638386,3654765863.9638386,1.971293965427301e+19,4439925636.11971,1.4758161979333069,1.2148317570484017,2.2522899750049728e-10,30760.275110640345,7.322073573476847e-15,-14.135365911565595,379,3.0,nan
nphi_3_no_cut,8.376776400682924e-32,-6040875794.899543,6040875794.899543,5.3855750887069065e+19,7338647756.028972,1.4758161979333069,1.2148317570484017,1.3626488601779024e-10,32392.66516449916,4.206658678000048e-15,-14.376062724558883,379,3.0,nan
nphi_3_no_cut,1.4251026703029963e-31,456820772.20893806,456820772.20893806,3.0798102487789574e+17,554960381.358792,1.475816197933307,1.2148317570484017,1.8019304324960126e-09,38389.384829169794,4.693824713562051e-14,-13.32847313275067,379,3.0,nan
nphi_3_no_cut,2.4244620170823406e-31,-324525738.507442,324525738.507442,1.554284680378314e+17,394244173.1184259,1.4758161979333069,1.2148317570484017,2.5364991246163902e-09,37305.51548322822,6.799260355366882e-14,-13.167538328625227,379,3.0,nan
nphi_3_no_cut,4.124626382901364e-31,4211369702.025738,4211369702.025738,2.6174537069974843e+19,5116105654.692331,1.4758161979333069,1.2148317570484017,1.9546117056492598e-10,38462.49563845566,5.081863964373117e-15,-14.29397696469156,379,3.0,nan
nphi_3_no_cut,7.0170382867038365e-31,-4840490436.70322,4840490436.70322,3.457888661137075e+19,5880381502.196158,1.4758161979333069,1.2148317570484017,1.700569936876592e-10,37581.06875917956,4.525070715188776e-15,-14.344374629502688,379,3.0,nan
nphi_3_no_cut,1.1937766417144357e-30,4675447428.029609,4675447428.029609,3.226105969274077e+19,5679882013.98064,1.4758161979333069,1.2148317570484017,1.7605999517922531e-10,36772.881478621755,4.787767183313589e-15,-14.319866976365157,379,3.0,nan
nphi_3_no_cut,2.0309176209047306e-30,-4015721579.3411074,4015721579.3411074,2.379904123314461e+19,4878426102.048141,1.4758161979333069,1.2148317570484017,2.049841442878808e-10,37211.86999393767,5.5085687529617725e-15,-14.258961225727953,379,3.0,nan
nphi_3_no_cut,3.4551072945922325e-30,-3750917803.223794,3750917803.223794,2.076382534309116e+19,4556734065.434493,1.4758161979333069,1.2148317570484017,2.1945542259873976e-10,36965.18567966107,5.936813749578653e-15,-14.226446575597949,379,3.0,nan
nphi_3_no_cut,5.878016072274924e-30,5947875631.44551,5947875631.44551,5.2210280995081585e+19,7225668204.05432,1.4758161979333069,1.2148317570484017,1.3839550499134466e-10,37669.446172067524,3.673945838204732e-15,-14.434867250409686,379,3.0,nan
nphi_3_no_cut,1e-29,5847092972.245209,5847092972.245209,5.045593651342958e+19,7103234229.098008,1.4758161979333069,1.2148317570484017,1.4078094115263087e-10,37187.67859139466,3.785687799969531e-15,-14.421855204514099,379,3.0,nan
nphi_3_no_cut,1.7012542798525858e-29,3012473655.0639086,3012473655.0639086,1.3393028339842396e+19,3659648663.443309,1.4758161979333069,1.2148317570484017,2.732502739919069e-10,35814.7948101078,7.629536213754577e-15,-14.117501861249448,379,3.0,nan
nphi_3_no_cut,2.89426612471674e-29,-1429564348.450455,1429564348.450455,3.0160580102377953e+18,1736680169.2418196,1.4758161979333067,1.2148317570484015,5.758112620336817e-10,34853.760775432354,1.6520778510638036e-14,-13.781969491222183,379,3.0,nan
nphi_3_no_cut,4.923882631706752e-29,-1683875599.3636212,1683875599.3636212,4.184583903192268e+18,2045625553.0258386,1.4758161979333069,1.2148317570484017,4.888480193849871e-10,31800.61599838203,1.537228144919768e-14,-13.813261672691002,379,3.0,nan
nphi_3_no_cut,8.376776400682924e-29,-6996192547.614638,6996192547.614638,7.22363476945429e+19,8499196885.267625,1.4758161979333069,1.2148317570484017,1.1765817564873506e-10,30737.129082981093,3.82788435872111e-15,-14.417041190834563,379,3.0,nan
nphi_3_no_cut,1.4251026703029963e-28,-905708374.6202744,905708374.6202744,1.2106233317061678e+18,1100283296.1134,1.4758161979333069,1.2148317570484017,9.088568403540824e-10,28041.38611178901,3.2411266573302016e-14,-13.489303997198334,379,3.0,nan
nphi_3_no_cut,2.4244620170823407e-28,-175776521.27101412,175776521.27101412,4.5598861891588104e+16,213538900.18352184,1.4758161979333069,1.2148317570484017,4.68298749848655e-09,26961.04777718403,1.736945662196986e-13,-12.760213767607667,379,3.0,nan
nphi_3_no_cut,4.124626382901365e-28,5601892846.67588,5601892846.67588,4.631288838522998e+19,6805357329.724133,1.4758161979333069,1.2148317570484017,1.4694305552953774e-10,25011.876598778217,5.874931253127789e-15,-14.230997211024215,379,3.0,nan
nphi_3_no_cut,7.017038286703837e-28,6999751049.4014,6999751049.4014,7.2309850115635225e+19,8503519866.245696,1.4758161979333069,1.2148317570484017,1.1759836111742983e-10,22279.885557159894,5.278230034697744e-15,-14.277511686373856,379,3.0,nan
nphi_3_no_cut,1.1937766417144358e-27,10127134845.424482,10127134845.424482,1.5135802709139997e+20,12302765018.133118,1.4758161979333069,1.2148317570484017,8.128254083745354e-11,21731.77728516585,3.7402620030041056e-15,-14.427097974678263,379,3.0,nan
nphi_3_no_cut,2.0309176209047306e-27,11050048439.7749,11050048439.7749,1.802024272009322e+20,13423949761.561691,1.4758161979333067,1.2148317570484015,7.449372336474416e-11,19747.162257012587,3.772376121449554e-15,-14.423385012825857,379,3.0,nan
nphi_3_no_cut,3.455107294592232e-27,-4336727160.012378,4336727160.012378,2.7755974028853264e+19,5268393875.6373625,1.4758161979333069,1.2148317570484017,1.8981116894549225e-10,17500.35228137274,1.0846134174540361e-14,-13.964725027329841,379,3.0,nan
nphi_3_no_cut,5.878016072274924e-27,13935403275.476799,13935403275.476799,2.8659681200074182e+20,16929170446.325533,1.4758161979333069,1.2148317570484017,5.906963977771572e-11,15748.702119865331,3.7507624011254606e-15,-14.42588044615276,379,3.0,nan
nphi_3_no_cut,1e-26,-2632126036.501822,2632126036.501822,1.0224583711921857e+19,3197590297.696354,1.4758161979333069,1.2148317570484017,3.1273549982949094e-10,13805.832311163542,2.2652419121200662e-14,-13.64488541153691,379,3.0,nan
